,dataset,filename,actor,emotion,length,gender,set
462,RAVDESS,clean/RAVDESS\Actor_09\03-01-08-01-02-01-09.wav,09,surprised,1.4448979591836735,male,test
463,RAVDESS,clean/RAVDESS\Actor_09\03-01-08-01-02-02-09.wav,09,surprised,1.4802267573696146,male,train
464,RAVDESS,clean/RAVDESS\Actor_09\03-01-08-02-01-01-09.wav,09,surprised,1.3891156462585035,male,test
465,RAVDESS,clean/RAVDESS\Actor_09\03-01-08-02-01-02-09.wav,09,surprised,1.2996825396825398,male,train
466,RAVDESS,clean/RAVDESS\Actor_09\03-01-08-02-02-01-09.wav,09,surprised,1.4089795918367347,male,train
467,RAVDESS,clean/RAVDESS\Actor_09\03-01-08-02-02-02-09.wav,09,surprised,1.5254421768707482,male,test
468,RAVDESS,clean/RAVDESS\Actor_10\03-01-01-01-01-01-10.wav,10,neutral,1.6784126984126984,female,train
469,RAVDESS,clean/RAVDESS\Actor_10\03-01-01-01-01-02-10.wav,10,neutral,1.962267573696145,female,train
470,RAVDESS,clean/RAVDESS\Actor_10\03-01-01-01-02-01-10.wav,10,neutral,1.856235827664399,female,train
471,RAVDESS,clean/RAVDESS\Actor_10\03-01-01-01-02-02-10.wav,10,neutral,1.7322902494331065,female,train
472,RAVDESS,clean/RAVDESS\Actor_10\03-01-03-01-01-01-10.wav,10,happy,1.608390022675737,female,train
473,RAVDESS,clean/RAVDESS\Actor_10\03-01-03-01-01-02-10.wav,10,happy,1.6011337868480726,female,train
474,RAVDESS,clean/RAVDESS\Actor_10\03-01-03-01-02-01-10.wav,10,happy,1.6201814058956916,female,train
475,RAVDESS,clean/RAVDESS\Actor_10\03-01-03-01-02-02-10.wav,10,happy,1.4754648526077097,female,train
476,RAVDESS,clean/RAVDESS\Actor_10\03-01-03-02-01-01-10.wav,10,happy,2.3462585034013603,female,train
477,RAVDESS,clean/RAVDESS\Actor_10\03-01-03-02-01-02-10.wav,10,happy,2.244671201814059,female,test
478,RAVDESS,clean/RAVDESS\Actor_10\03-01-03-02-02-01-10.wav,10,happy,2.556689342403628,female,test
479,RAVDESS,clean/RAVDESS\Actor_10\03-01-03-02-02-02-10.wav,10,happy,2.292925170068027,female,train
480,RAVDESS,clean/RAVDESS\Actor_10\03-01-04-01-01-01-10.wav,10,sad,1.4742857142857142,female,train
481,RAVDESS,clean/RAVDESS\Actor_10\03-01-04-01-01-02-10.wav,10,sad,1.5931519274376418,female,train
482,RAVDESS,clean/RAVDESS\Actor_10\03-01-04-01-02-01-10.wav,10,sad,1.6226757369614513,female,train
483,RAVDESS,clean/RAVDESS\Actor_10\03-01-04-01-02-02-10.wav,10,sad,1.83124716553288,female,train
484,RAVDESS,clean/RAVDESS\Actor_10\03-01-04-02-01-01-10.wav,10,sad,1.952063492063492,female,train
485,RAVDESS,clean/RAVDESS\Actor_10\03-01-04-02-01-02-10.wav,10,sad,1.8690249433106576,female,test
486,RAVDESS,clean/RAVDESS\Actor_10\03-01-04-02-02-01-10.wav,10,sad,1.7715192743764172,female,train
487,RAVDESS,clean/RAVDESS\Actor_10\03-01-04-02-02-02-10.wav,10,sad,1.8165532879818593,female,train
488,RAVDESS,clean/RAVDESS\Actor_10\03-01-05-01-01-01-10.wav,10,angry,1.9834920634920634,female,train
489,RAVDESS,clean/RAVDESS\Actor_10\03-01-05-01-01-02-10.wav,10,angry,2.2998185941043086,female,train
490,RAVDESS,clean/RAVDESS\Actor_10\03-01-05-01-02-01-10.wav,10,angry,2.2024943310657594,female,test
491,RAVDESS,clean/RAVDESS\Actor_10\03-01-05-01-02-02-10.wav,10,angry,2.2331972789115646,female,train
492,RAVDESS,clean/RAVDESS\Actor_10\03-01-05-02-01-01-10.wav,10,angry,2.2770068027210884,female,train
493,RAVDESS,clean/RAVDESS\Actor_10\03-01-05-02-01-02-10.wav,10,angry,2.5615873015873016,female,train
494,RAVDESS,clean/RAVDESS\Actor_10\03-01-05-02-02-01-10.wav,10,angry,1.9775510204081632,female,train
495,RAVDESS,clean/RAVDESS\Actor_10\03-01-05-02-02-02-10.wav,10,angry,2.275918367346939,female,train
496,RAVDESS,clean/RAVDESS\Actor_10\03-01-06-01-01-01-10.wav,10,fearful,1.4813605442176871,female,train
497,RAVDESS,clean/RAVDESS\Actor_10\03-01-06-01-01-02-10.wav,10,fearful,1.4146031746031746,female,train
498,RAVDESS,clean/RAVDESS\Actor_10\03-01-06-01-02-01-10.wav,10,fearful,1.6500680272108843,female,train
499,RAVDESS,clean/RAVDESS\Actor_10\03-01-06-01-02-02-10.wav,10,fearful,1.568390022675737,female,train
500,RAVDESS,clean/RAVDESS\Actor_10\03-01-06-02-01-01-10.wav,10,fearful,2.084580498866213,female,train
501,RAVDESS,clean/RAVDESS\Actor_10\03-01-06-02-01-02-10.wav,10,fearful,2.0740136054421767,female,train
502,RAVDESS,clean/RAVDESS\Actor_10\03-01-06-02-02-01-10.wav,10,fearful,2.1731519274376416,female,train
503,RAVDESS,clean/RAVDESS\Actor_10\03-01-06-02-02-02-10.wav,10,fearful,2.0113378684807257,female,train
504,RAVDESS,clean/RAVDESS\Actor_10\03-01-07-01-01-01-10.wav,10,disgusted,1.7931519274376417,female,train
505,RAVDESS,clean/RAVDESS\Actor_10\03-01-07-01-01-02-10.wav,10,disgusted,2.2505215419501132,female,train
506,RAVDESS,clean/RAVDESS\Actor_10\03-01-07-01-02-01-10.wav,10,disgusted,2.0030385487528344,female,train
507,RAVDESS,clean/RAVDESS\Actor_10\03-01-07-01-02-02-10.wav,10,disgusted,2.4965532879818593,female,train
508,RAVDESS,clean/RAVDESS\Actor_10\03-01-07-02-01-01-10.wav,10,disgusted,2.907573696145125,female,train
509,RAVDESS,clean/RAVDESS\Actor_10\03-01-07-02-01-02-10.wav,10,disgusted,2.713469387755102,female,train
510,RAVDESS,clean/RAVDESS\Actor_10\03-01-07-02-02-01-10.wav,10,disgusted,2.3412244897959185,female,train
511,RAVDESS,clean/RAVDESS\Actor_10\03-01-07-02-02-02-10.wav,10,disgusted,3.0453514739229024,female,train
512,RAVDESS,clean/RAVDESS\Actor_10\03-01-08-01-01-01-10.wav,10,surprised,1.3803628117913833,female,train
513,RAVDESS,clean/RAVDESS\Actor_10\03-01-08-01-01-02-10.wav,10,surprised,1.510657596371882,female,train
514,RAVDESS,clean/RAVDESS\Actor_10\03-01-08-01-02-01-10.wav,10,surprised,1.6253968253968254,female,test
515,RAVDESS,clean/RAVDESS\Actor_10\03-01-08-01-02-02-10.wav,10,surprised,1.5829478458049886,female,train
516,RAVDESS,clean/RAVDESS\Actor_10\03-01-08-02-01-01-10.wav,10,surprised,1.599501133786848,female,train
517,RAVDESS,clean/RAVDESS\Actor_10\03-01-08-02-01-02-10.wav,10,surprised,1.511111111111111,female,train
518,RAVDESS,clean/RAVDESS\Actor_10\03-01-08-02-02-01-10.wav,10,surprised,1.7791836734693878,female,train
519,RAVDESS,clean/RAVDESS\Actor_10\03-01-08-02-02-02-10.wav,10,surprised,1.9787301587301587,female,train
520,RAVDESS,clean/RAVDESS\Actor_11\03-01-01-01-01-01-11.wav,11,neutral,1.2588662131519275,male,train
521,RAVDESS,clean/RAVDESS\Actor_11\03-01-01-01-01-02-11.wav,11,neutral,1.2616326530612245,male,train
522,RAVDESS,clean/RAVDESS\Actor_11\03-01-01-01-02-01-11.wav,11,neutral,1.3391836734693878,male,train
523,RAVDESS,clean/RAVDESS\Actor_11\03-01-01-01-02-02-11.wav,11,neutral,1.330249433106576,male,train
524,RAVDESS,clean/RAVDESS\Actor_11\03-01-03-01-01-01-11.wav,11,happy,1.174875283446712,male,train
525,RAVDESS,clean/RAVDESS\Actor_11\03-01-03-01-01-02-11.wav,11,happy,1.3751473922902495,male,train
526,RAVDESS,clean/RAVDESS\Actor_11\03-01-03-01-02-01-11.wav,11,happy,1.291156462585034,male,train
527,RAVDESS,clean/RAVDESS\Actor_11\03-01-03-01-02-02-11.wav,11,happy,1.3470294784580499,male,train
528,RAVDESS,clean/RAVDESS\Actor_11\03-01-03-02-01-01-11.wav,11,happy,2.164625850340136,male,test
529,RAVDESS,clean/RAVDESS\Actor_11\03-01-03-02-01-02-11.wav,11,happy,2.513061224489796,male,train
530,RAVDESS,clean/RAVDESS\Actor_11\03-01-03-02-02-01-11.wav,11,happy,2.0126984126984127,male,train
531,RAVDESS,clean/RAVDESS\Actor_11\03-01-03-02-02-02-11.wav,11,happy,1.6342403628117914,male,train
532,RAVDESS,clean/RAVDESS\Actor_11\03-01-04-01-01-01-11.wav,11,sad,1.4298866213151928,male,train
533,RAVDESS,clean/RAVDESS\Actor_11\03-01-04-01-01-02-11.wav,11,sad,1.993469387755102,male,train
534,RAVDESS,clean/RAVDESS\Actor_11\03-01-04-01-02-01-11.wav,11,sad,1.6524716553287981,male,test
535,RAVDESS,clean/RAVDESS\Actor_11\03-01-04-01-02-02-11.wav,11,sad,1.5184126984126984,male,test
536,RAVDESS,clean/RAVDESS\Actor_11\03-01-04-02-01-01-11.wav,11,sad,1.4851700680272109,male,train
537,RAVDESS,clean/RAVDESS\Actor_11\03-01-04-02-01-02-11.wav,11,sad,2.2691609977324263,male,train
538,RAVDESS,clean/RAVDESS\Actor_11\03-01-04-02-02-01-11.wav,11,sad,1.51578231292517,male,train
539,RAVDESS,clean/RAVDESS\Actor_11\03-01-04-02-02-02-11.wav,11,sad,1.7756009070294785,male,train
540,RAVDESS,clean/RAVDESS\Actor_11\03-01-05-01-01-01-11.wav,11,angry,1.725124716553288,male,train
541,RAVDESS,clean/RAVDESS\Actor_11\03-01-05-01-01-02-11.wav,11,angry,1.6318367346938776,male,test
542,RAVDESS,clean/RAVDESS\Actor_11\03-01-05-01-02-01-11.wav,11,angry,1.6386848072562359,male,test
543,RAVDESS,clean/RAVDESS\Actor_11\03-01-05-01-02-02-11.wav,11,angry,1.9557823129251701,male,train
544,RAVDESS,clean/RAVDESS\Actor_11\03-01-05-02-01-01-11.wav,11,angry,1.734421768707483,male,train
545,RAVDESS,clean/RAVDESS\Actor_11\03-01-05-02-01-02-11.wav,11,angry,2.1943310657596373,male,train
546,RAVDESS,clean/RAVDESS\Actor_11\03-01-05-02-02-01-11.wav,11,angry,2.9286621315192742,male,train
547,RAVDESS,clean/RAVDESS\Actor_11\03-01-05-02-02-02-11.wav,11,angry,2.2968707482993196,male,train
548,RAVDESS,clean/RAVDESS\Actor_11\03-01-06-01-01-01-11.wav,11,fearful,1.561904761904762,male,test
549,RAVDESS,clean/RAVDESS\Actor_11\03-01-06-01-01-02-11.wav,11,fearful,1.6321995464852608,male,train
550,RAVDESS,clean/RAVDESS\Actor_11\03-01-06-01-02-01-11.wav,11,fearful,1.3361904761904762,male,train
551,RAVDESS,clean/RAVDESS\Actor_11\03-01-06-01-02-02-11.wav,11,fearful,1.3575510204081633,male,test
552,RAVDESS,clean/RAVDESS\Actor_11\03-01-06-02-01-01-11.wav,11,fearful,1.5515646258503402,male,train
553,RAVDESS,clean/RAVDESS\Actor_11\03-01-06-02-01-02-11.wav,11,fearful,1.6485260770975056,male,test
554,RAVDESS,clean/RAVDESS\Actor_11\03-01-06-02-02-01-11.wav,11,fearful,1.850294784580499,male,train
555,RAVDESS,clean/RAVDESS\Actor_11\03-01-06-02-02-02-11.wav,11,fearful,1.8243990929705216,male,train
556,RAVDESS,clean/RAVDESS\Actor_11\03-01-07-01-01-01-11.wav,11,disgusted,1.8012698412698414,male,train
557,RAVDESS,clean/RAVDESS\Actor_11\03-01-07-01-01-02-11.wav,11,disgusted,1.7639002267573696,male,train
558,RAVDESS,clean/RAVDESS\Actor_11\03-01-07-01-02-01-11.wav,11,disgusted,1.5776417233560092,male,train
559,RAVDESS,clean/RAVDESS\Actor_11\03-01-07-01-02-02-11.wav,11,disgusted,1.9769614512471656,male,train
560,RAVDESS,clean/RAVDESS\Actor_11\03-01-07-02-01-01-11.wav,11,disgusted,1.9847619047619047,male,test
561,RAVDESS,clean/RAVDESS\Actor_11\03-01-07-02-01-02-11.wav,11,disgusted,2.4063492063492062,male,test
562,RAVDESS,clean/RAVDESS\Actor_11\03-01-07-02-02-01-11.wav,11,disgusted,2.0421315192743763,male,train
563,RAVDESS,clean/RAVDESS\Actor_11\03-01-07-02-02-02-11.wav,11,disgusted,2.066530612244898,male,train
564,RAVDESS,clean/RAVDESS\Actor_11\03-01-08-01-01-01-11.wav,11,surprised,1.1312925170068027,male,train
565,RAVDESS,clean/RAVDESS\Actor_11\03-01-08-01-01-02-11.wav,11,surprised,1.2453514739229026,male,train
566,RAVDESS,clean/RAVDESS\Actor_11\03-01-08-01-02-01-11.wav,11,surprised,1.2937868480725623,male,train
567,RAVDESS,clean/RAVDESS\Actor_11\03-01-08-01-02-02-11.wav,11,surprised,1.1193650793650793,male,test
568,RAVDESS,clean/RAVDESS\Actor_11\03-01-08-02-01-01-11.wav,11,surprised,1.1924716553287982,male,train
569,RAVDESS,clean/RAVDESS\Actor_11\03-01-08-02-01-02-11.wav,11,surprised,1.5870748299319728,male,train
570,RAVDESS,clean/RAVDESS\Actor_11\03-01-08-02-02-01-11.wav,11,surprised,1.3516553287981858,male,train
571,RAVDESS,clean/RAVDESS\Actor_11\03-01-08-02-02-02-11.wav,11,surprised,1.4491156462585033,male,train
572,RAVDESS,clean/RAVDESS\Actor_12\03-01-01-01-01-01-12.wav,12,neutral,1.6629478458049887,female,train
573,RAVDESS,clean/RAVDESS\Actor_12\03-01-01-01-01-02-12.wav,12,neutral,1.5900226757369615,female,test
574,RAVDESS,clean/RAVDESS\Actor_12\03-01-01-01-02-01-12.wav,12,neutral,1.6764172335600906,female,train
575,RAVDESS,clean/RAVDESS\Actor_12\03-01-01-01-02-02-12.wav,12,neutral,1.7229024943310658,female,train
576,RAVDESS,clean/RAVDESS\Actor_12\03-01-03-01-01-01-12.wav,12,happy,1.7659863945578231,female,train
577,RAVDESS,clean/RAVDESS\Actor_12\03-01-03-01-01-02-12.wav,12,happy,1.810249433106576,female,train
578,RAVDESS,clean/RAVDESS\Actor_12\03-01-03-01-02-01-12.wav,12,happy,1.5498866213151927,female,test
579,RAVDESS,clean/RAVDESS\Actor_12\03-01-03-01-02-02-12.wav,12,happy,1.7781859410430838,female,train
580,RAVDESS,clean/RAVDESS\Actor_12\03-01-03-02-01-01-12.wav,12,happy,2.4351473922902493,female,train
581,RAVDESS,clean/RAVDESS\Actor_12\03-01-03-02-01-02-12.wav,12,happy,2.214421768707483,female,test
582,RAVDESS,clean/RAVDESS\Actor_12\03-01-03-02-02-01-12.wav,12,happy,1.950249433106576,female,train
583,RAVDESS,clean/RAVDESS\Actor_12\03-01-03-02-02-02-12.wav,12,happy,2.2736507936507935,female,test
584,RAVDESS,clean/RAVDESS\Actor_12\03-01-04-01-01-01-12.wav,12,sad,1.7205442176870749,female,train
585,RAVDESS,clean/RAVDESS\Actor_12\03-01-04-01-01-02-12.wav,12,sad,2.0073015873015874,female,test
586,RAVDESS,clean/RAVDESS\Actor_12\03-01-04-01-02-01-12.wav,12,sad,1.6540589569160997,female,train
587,RAVDESS,clean/RAVDESS\Actor_12\03-01-04-01-02-02-12.wav,12,sad,1.629795918367347,female,train
588,RAVDESS,clean/RAVDESS\Actor_12\03-01-04-02-01-01-12.wav,12,sad,2.052018140589569,female,train
589,RAVDESS,clean/RAVDESS\Actor_12\03-01-04-02-01-02-12.wav,12,sad,2.057142857142857,female,test
590,RAVDESS,clean/RAVDESS\Actor_12\03-01-04-02-02-01-12.wav,12,sad,2.3621768707482995,female,train
591,RAVDESS,clean/RAVDESS\Actor_12\03-01-04-02-02-02-12.wav,12,sad,2.2331065759637188,female,train
592,RAVDESS,clean/RAVDESS\Actor_12\03-01-05-01-01-01-12.wav,12,angry,2.310249433106576,female,train
593,RAVDESS,clean/RAVDESS\Actor_12\03-01-05-01-01-02-12.wav,12,angry,2.0585034013605443,female,train
594,RAVDESS,clean/RAVDESS\Actor_12\03-01-05-01-02-01-12.wav,12,angry,1.8500680272108843,female,train
595,RAVDESS,clean/RAVDESS\Actor_12\03-01-05-01-02-02-12.wav,12,angry,1.9463038548752833,female,train
596,RAVDESS,clean/RAVDESS\Actor_12\03-01-05-02-01-01-12.wav,12,angry,2.6509750566893424,female,train
597,RAVDESS,clean/RAVDESS\Actor_12\03-01-05-02-01-02-12.wav,12,angry,2.7137414965986393,female,train
598,RAVDESS,clean/RAVDESS\Actor_12\03-01-05-02-02-01-12.wav,12,angry,2.226938775510204,female,train
599,RAVDESS,clean/RAVDESS\Actor_12\03-01-05-02-02-02-12.wav,12,angry,2.8500680272108845,female,train
600,RAVDESS,clean/RAVDESS\Actor_12\03-01-06-01-01-01-12.wav,12,fearful,2.285079365079365,female,train
601,RAVDESS,clean/RAVDESS\Actor_12\03-01-06-01-01-02-12.wav,12,fearful,1.8040816326530613,female,train
602,RAVDESS,clean/RAVDESS\Actor_12\03-01-06-01-02-01-12.wav,12,fearful,1.593560090702948,female,train
603,RAVDESS,clean/RAVDESS\Actor_12\03-01-06-01-02-02-12.wav,12,fearful,1.669342403628118,female,train
604,RAVDESS,clean/RAVDESS\Actor_12\03-01-06-02-01-01-12.wav,12,fearful,2.8777777777777778,female,train
605,RAVDESS,clean/RAVDESS\Actor_12\03-01-06-02-01-02-12.wav,12,fearful,2.755374149659864,female,train
606,RAVDESS,clean/RAVDESS\Actor_12\03-01-06-02-02-01-12.wav,12,fearful,2.012517006802721,female,train
607,RAVDESS,clean/RAVDESS\Actor_12\03-01-06-02-02-02-12.wav,12,fearful,2.765124716553288,female,train
608,RAVDESS,clean/RAVDESS\Actor_12\03-01-07-01-01-01-12.wav,12,disgusted,1.8136961451247167,female,train
609,RAVDESS,clean/RAVDESS\Actor_12\03-01-07-01-01-02-12.wav,12,disgusted,1.970702947845805,female,train
610,RAVDESS,clean/RAVDESS\Actor_12\03-01-07-01-02-01-12.wav,12,disgusted,1.72421768707483,female,test
611,RAVDESS,clean/RAVDESS\Actor_12\03-01-07-01-02-02-12.wav,12,disgusted,1.8262131519274376,female,train
612,RAVDESS,clean/RAVDESS\Actor_12\03-01-07-02-01-01-12.wav,12,disgusted,2.275192743764172,female,train
613,RAVDESS,clean/RAVDESS\Actor_12\03-01-07-02-01-02-12.wav,12,disgusted,2.689705215419501,female,train
614,RAVDESS,clean/RAVDESS\Actor_12\03-01-07-02-02-01-12.wav,12,disgusted,2.690521541950113,female,train
615,RAVDESS,clean/RAVDESS\Actor_12\03-01-07-02-02-02-12.wav,12,disgusted,2.2351020408163267,female,train
616,RAVDESS,clean/RAVDESS\Actor_12\03-01-08-01-01-01-12.wav,12,surprised,1.6155102040816327,female,train
617,RAVDESS,clean/RAVDESS\Actor_12\03-01-08-01-01-02-12.wav,12,surprised,1.6314739229024944,female,test
618,RAVDESS,clean/RAVDESS\Actor_12\03-01-08-01-02-01-12.wav,12,surprised,1.4964172335600907,female,test
619,RAVDESS,clean/RAVDESS\Actor_12\03-01-08-01-02-02-12.wav,12,surprised,1.62140589569161,female,train
620,RAVDESS,clean/RAVDESS\Actor_12\03-01-08-02-01-01-12.wav,12,surprised,1.7580498866213152,female,train
621,RAVDESS,clean/RAVDESS\Actor_12\03-01-08-02-01-02-12.wav,12,surprised,1.817687074829932,female,test
622,RAVDESS,clean/RAVDESS\Actor_12\03-01-08-02-02-01-12.wav,12,surprised,1.8191383219954649,female,train
623,RAVDESS,clean/RAVDESS\Actor_12\03-01-08-02-02-02-12.wav,12,surprised,1.7309297052154196,female,train
624,RAVDESS,clean/RAVDESS\Actor_13\03-01-01-01-01-01-13.wav,13,neutral,1.2043537414965986,male,test
625,RAVDESS,clean/RAVDESS\Actor_13\03-01-01-01-01-02-13.wav,13,neutral,1.2392743764172336,male,train
626,RAVDESS,clean/RAVDESS\Actor_13\03-01-01-01-02-01-13.wav,13,neutral,1.15156462585034,male,train
627,RAVDESS,clean/RAVDESS\Actor_13\03-01-01-01-02-02-13.wav,13,neutral,1.1910204081632654,male,train
628,RAVDESS,clean/RAVDESS\Actor_13\03-01-03-01-01-01-13.wav,13,happy,1.2993650793650793,male,train
629,RAVDESS,clean/RAVDESS\Actor_13\03-01-03-01-01-02-13.wav,13,happy,1.2832199546485261,male,test
630,RAVDESS,clean/RAVDESS\Actor_13\03-01-03-01-02-01-13.wav,13,happy,1.2336054421768707,male,train
631,RAVDESS,clean/RAVDESS\Actor_13\03-01-03-01-02-02-13.wav,13,happy,1.376780045351474,male,test
632,RAVDESS,clean/RAVDESS\Actor_13\03-01-03-02-01-01-13.wav,13,happy,1.5984580498866212,male,train
633,RAVDESS,clean/RAVDESS\Actor_13\03-01-03-02-01-02-13.wav,13,happy,2.085759637188209,male,train
634,RAVDESS,clean/RAVDESS\Actor_13\03-01-03-02-02-01-13.wav,13,happy,1.5398639455782313,male,test
635,RAVDESS,clean/RAVDESS\Actor_13\03-01-03-02-02-02-13.wav,13,happy,1.4863945578231292,male,train
636,RAVDESS,clean/RAVDESS\Actor_13\03-01-04-01-01-01-13.wav,13,sad,1.6061678004535147,male,train
637,RAVDESS,clean/RAVDESS\Actor_13\03-01-04-01-01-02-13.wav,13,sad,1.5547845804988663,male,train
638,RAVDESS,clean/RAVDESS\Actor_13\03-01-04-01-02-01-13.wav,13,sad,1.5063038548752834,male,train
639,RAVDESS,clean/RAVDESS\Actor_13\03-01-04-01-02-02-13.wav,13,sad,1.4271655328798185,male,train
640,RAVDESS,clean/RAVDESS\Actor_13\03-01-04-02-01-01-13.wav,13,sad,1.3678004535147392,male,train
641,RAVDESS,clean/RAVDESS\Actor_13\03-01-04-02-01-02-13.wav,13,sad,1.3493877551020408,male,train
642,RAVDESS,clean/RAVDESS\Actor_13\03-01-04-02-02-01-13.wav,13,sad,1.519501133786848,male,train
643,RAVDESS,clean/RAVDESS\Actor_13\03-01-04-02-02-02-13.wav,13,sad,1.3422675736961451,male,test
644,RAVDESS,clean/RAVDESS\Actor_13\03-01-05-01-01-01-13.wav,13,angry,1.526077097505669,male,test
645,RAVDESS,clean/RAVDESS\Actor_13\03-01-05-01-01-02-13.wav,13,angry,1.626984126984127,male,train
646,RAVDESS,clean/RAVDESS\Actor_13\03-01-05-01-02-01-13.wav,13,angry,1.6682539682539683,male,train
647,RAVDESS,clean/RAVDESS\Actor_13\03-01-05-01-02-02-13.wav,13,angry,1.4941043083900227,male,train
648,RAVDESS,clean/RAVDESS\Actor_13\03-01-05-02-01-01-13.wav,13,angry,1.8291156462585034,male,train
649,RAVDESS,clean/RAVDESS\Actor_13\03-01-05-02-01-02-13.wav,13,angry,2.395827664399093,male,test
650,RAVDESS,clean/RAVDESS\Actor_13\03-01-05-02-02-01-13.wav,13,angry,1.7912925170068028,male,train
651,RAVDESS,clean/RAVDESS\Actor_13\03-01-05-02-02-02-13.wav,13,angry,2.409795918367347,male,train
652,RAVDESS,clean/RAVDESS\Actor_13\03-01-06-01-01-01-13.wav,13,fearful,1.2129705215419502,male,train
653,RAVDESS,clean/RAVDESS\Actor_13\03-01-06-01-01-02-13.wav,13,fearful,1.2507482993197279,male,train
654,RAVDESS,clean/RAVDESS\Actor_13\03-01-06-01-02-01-13.wav,13,fearful,1.319002267573696,male,test
655,RAVDESS,clean/RAVDESS\Actor_13\03-01-06-01-02-02-13.wav,13,fearful,1.3431292517006803,male,train
656,RAVDESS,clean/RAVDESS\Actor_13\03-01-06-02-01-01-13.wav,13,fearful,1.412517006802721,male,train
657,RAVDESS,clean/RAVDESS\Actor_13\03-01-06-02-01-02-13.wav,13,fearful,1.4872108843537415,male,train
658,RAVDESS,clean/RAVDESS\Actor_13\03-01-06-02-02-01-13.wav,13,fearful,1.663174603174603,male,train
659,RAVDESS,clean/RAVDESS\Actor_13\03-01-06-02-02-02-13.wav,13,fearful,1.32562358276644,male,train
660,RAVDESS,clean/RAVDESS\Actor_13\03-01-07-01-01-01-13.wav,13,disgusted,1.2035374149659863,male,train
661,RAVDESS,clean/RAVDESS\Actor_13\03-01-07-01-01-02-13.wav,13,disgusted,1.227845804988662,male,test
662,RAVDESS,clean/RAVDESS\Actor_13\03-01-07-01-02-01-13.wav,13,disgusted,1.345578231292517,male,train
663,RAVDESS,clean/RAVDESS\Actor_13\03-01-07-01-02-02-13.wav,13,disgusted,1.3089795918367346,male,train
664,RAVDESS,clean/RAVDESS\Actor_13\03-01-07-02-01-01-13.wav,13,disgusted,1.5754195011337868,male,train
665,RAVDESS,clean/RAVDESS\Actor_13\03-01-07-02-01-02-13.wav,13,disgusted,1.9833560090702949,male,test
666,RAVDESS,clean/RAVDESS\Actor_13\03-01-07-02-02-01-13.wav,13,disgusted,1.460498866213152,male,train
667,RAVDESS,clean/RAVDESS\Actor_13\03-01-07-02-02-02-13.wav,13,disgusted,1.5224943310657597,male,test
668,RAVDESS,clean/RAVDESS\Actor_13\03-01-08-01-01-01-13.wav,13,surprised,1.4947845804988662,male,test
669,RAVDESS,clean/RAVDESS\Actor_13\03-01-08-01-01-02-13.wav,13,surprised,1.224172335600907,male,train
670,RAVDESS,clean/RAVDESS\Actor_13\03-01-08-01-02-01-13.wav,13,surprised,1.2142403628117915,male,train
671,RAVDESS,clean/RAVDESS\Actor_13\03-01-08-01-02-02-13.wav,13,surprised,1.1301587301587301,male,train
672,RAVDESS,clean/RAVDESS\Actor_13\03-01-08-02-01-01-13.wav,13,surprised,1.420498866213152,male,test
673,RAVDESS,clean/RAVDESS\Actor_13\03-01-08-02-01-02-13.wav,13,surprised,1.4124716553287981,male,test
674,RAVDESS,clean/RAVDESS\Actor_13\03-01-08-02-02-01-13.wav,13,surprised,1.4584580498866213,male,train
675,RAVDESS,clean/RAVDESS\Actor_13\03-01-08-02-02-02-13.wav,13,surprised,1.4267573696145124,male,train
676,RAVDESS,clean/RAVDESS\Actor_14\03-01-01-01-01-01-14.wav,14,neutral,1.3974149659863946,female,train
677,RAVDESS,clean/RAVDESS\Actor_14\03-01-01-01-01-02-14.wav,14,neutral,1.2501133786848073,female,test
678,RAVDESS,clean/RAVDESS\Actor_14\03-01-01-01-02-01-14.wav,14,neutral,1.3985034013605442,female,test
679,RAVDESS,clean/RAVDESS\Actor_14\03-01-01-01-02-02-14.wav,14,neutral,1.5261678004535146,female,test
680,RAVDESS,clean/RAVDESS\Actor_14\03-01-03-01-01-01-14.wav,14,happy,1.9215873015873015,female,test
681,RAVDESS,clean/RAVDESS\Actor_14\03-01-03-01-01-02-14.wav,14,happy,1.7290702947845804,female,train
682,RAVDESS,clean/RAVDESS\Actor_14\03-01-03-01-02-01-14.wav,14,happy,1.4083900226757369,female,test
683,RAVDESS,clean/RAVDESS\Actor_14\03-01-03-01-02-02-14.wav,14,happy,1.530657596371882,female,train
684,RAVDESS,clean/RAVDESS\Actor_14\03-01-03-02-01-01-14.wav,14,happy,2.0761904761904764,female,train
685,RAVDESS,clean/RAVDESS\Actor_14\03-01-03-02-01-02-14.wav,14,happy,2.0471655328798186,female,train
686,RAVDESS,clean/RAVDESS\Actor_14\03-01-03-02-02-01-14.wav,14,happy,2.163809523809524,female,train
687,RAVDESS,clean/RAVDESS\Actor_14\03-01-03-02-02-02-14.wav,14,happy,2.0494784580498866,female,train
688,RAVDESS,clean/RAVDESS\Actor_14\03-01-04-01-01-01-14.wav,14,sad,1.6485260770975056,female,train
689,RAVDESS,clean/RAVDESS\Actor_14\03-01-04-01-01-02-14.wav,14,sad,1.579546485260771,female,train
690,RAVDESS,clean/RAVDESS\Actor_14\03-01-04-01-02-01-14.wav,14,sad,1.4277551020408163,female,train
691,RAVDESS,clean/RAVDESS\Actor_14\03-01-04-01-02-02-14.wav,14,sad,1.4862131519274377,female,train
692,RAVDESS,clean/RAVDESS\Actor_14\03-01-04-02-01-01-14.wav,14,sad,1.8769614512471655,female,train
